순번,행정구역(구),행정구역(동),행정구역(리),지번,교차로,신호등존재유무,가로길이,세로길이,면적,경도,위도,
1066,동래구,안락동,,243-37,성화탕(부산은행연수원),유,7,12,80,129.1032987,35.19299429,성화탕(부산은행연수원)
1067,동래구,안락동,,631-66,성화탕(부산은행연수원),유,4,5,19,129.1033427,35.19283423,성화탕(부산은행연수원)
1068,동래구,안락동,,629-69,성화탕(부산은행연수원),유,7,12,76,129.103456,35.19307117,성화탕(부산은행연수원)
2510,수영구,광안동,,141-23,세강병원(광안시장),유,6,19,120,129.1134904,35.15948694,세강병원(광안시장)
1590,영도구,청학동,,201-15,세계식품㈜,유,6,22,131,129.0717635,35.08886989,세계식품㈜
3806,중구,중앙동4가,,32325,세관로타리,유,8,20,146,129.037474,35.10505248,세관로타리
3807,중구,중앙동4가,,32325,세관로타리,유,12,10,114,129.0377744,35.10499889,세관로타리
3808,중구,중앙동4가,,31898,세관로타리,유,10,34,342,129.0376722,35.10526199,세관로타리
3587,사하구,장림동,,506-1,세기냉동,유,8,21,173,128.9771899,35.07070264,세기냉동
3588,사하구,다대동,,29221,세기냉동,유,10,22,115,128.9777849,35.06915175,세기냉동
1409,부산진구,부암동,,산43-46,세민약국,유,7,13,90,129.0435843,35.1662152,세민약국
1410,부산진구,부암동,,281-2,세민약국,유,8,13,99,129.0454779,35.16594648,세민약국
860,남구,우암동,,22251,세방기업,유,6,14,87,129.0791726,35.1248551,세방기업
973,남구,우암동,,14732,세방기업,유,7,20,141,129.0798815,35.12369762,세방기업
1163,동래구,수안동,,20486,세병교,유,7,19,125,129.0834068,35.19726931,세병교
2904,강서구,송정동,,1648-6,세보테크 앞,유,8,15,127,128.8618057,35.0934779,세보테크 앞
2905,강서구,송정동,,1662-3,세보테크 앞,유,9,15,124,128.8623327,35.09347669,세보테크 앞
3064,강서구,미음동,,0,세산삼거리,유,0,0,0,128.8737745,35.14143589,세산삼거리
3065,강서구,생곡동,,1488-15,세산삼거리,유,6,31,197,128.873799,35.14106214,세산삼거리
3066,강서구,생곡동,,1471-4,세산삼거리,유,4,46,197,128.8741495,35.14118554,세산삼거리
3067,강서구,생곡동,,591-41,세산삼거리,유,6,32,197,128.8741037,35.14147877,세산삼거리
2970,강서구,생곡동,,16-119,세산이주단지,유,8,28,231,128.8907024,35.13635824,세산이주단지
2157,사상구,학장동,,728-11,세아제강 부산공장,유,6,15,98,128.9775948,35.14192481,세아제강 부산공장
1736,서구,남부민동,,523-79,세영수산,유,7,16,92,129.0242228,35.08084398,세영수산
1739,서구,남부민동,,523-79,세영수산,유,7,28,202,129.024243,35.08102433,세영수산
2377,사상구,학장동,,468-3,세원로타리,유,16,38,279,128.9873613,35.1431409,세원로타리
2378,사상구,학장동,,312-1,세원로타리,유,7,23,144,128.9883443,35.14363443,세원로타리
784,남구,문현동,,51-47,세화여상입구(문현현대아파트직결),유,12,7,82,129.0760783,35.14496961,세화여상입구(문현현대아파트직결)
792,남구,문현동,,73-106,세화여상입구(문현현대아파트직결),유,9,10,88,129.0764715,35.14444827,세화여상입구(문현현대아파트직결)
803,남구,문현동,,36008,세화여상입구(문현현대아파트직결),유,11,9,57,129.0771176,35.14378783,세화여상입구(문현현대아파트직결)
2263,사상구,괘법동,,572-1,세화의원,유,7,13,91,128.9839104,35.15898924,세화의원
287,해운대구,우동,,1470,센텀시티 15지점,유,8,24,190,129.1302165,35.17188901,센텀시티 15지점
288,해운대구,우동,,1488,센텀시티 15지점,유,8,14,120,129.1301382,35.17161356,센텀시티 15지점
289,해운대구,우동,,1488,센텀시티 15지점,유,19,13,193,129.1304445,35.17159998,센텀시티 15지점
290,해운대구,우동,,1488,센텀시티 15지점,유,13,18,145,129.1305735,35.17183381,센텀시티 15지점
291,해운대구,재송동,,1200,센텀시티 8지점(직결:7지점),유,7,8,56,129.1244304,35.17693653,센텀시티 8지점(직결:7지점)
292,해운대구,재송동,,1200,센텀시티 8지점(직결:7지점),유,8,17,145,129.1242203,35.1768012,센텀시티 8지점(직결:7지점)
293,해운대구,재송동,,1200,센텀시티 8지점(직결:7지점),유,7,8,56,129.1245504,35.17635399,센텀시티 8지점(직결:7지점)
294,해운대구,재송동,,1200,센텀시티 8지점(직결:7지점),유,8,14,111,129.1247179,35.1765089,센텀시티 8지점(직결:7지점)
295,해운대구,재송동,,1200,센텀시티 8지점(직결:7지점),유,8,32,259,129.1247328,35.17679748,센텀시티 8지점(직결:7지점)
265,해운대구,재송동,,973-50,"센텀시티1,2지점",유,8,13,97,129.1220537,35.18195437,"센텀시티1,2지점"
266,해운대구,재송동,,973-50,"센텀시티1,2지점",유,6,17,101,129.1220259,35.18171606,"센텀시티1,2지점"
267,해운대구,재송동,,973-50,"센텀시티1,2지점",유,6,13,84,129.1222739,35.1816336,"센텀시티1,2지점"
268,해운대구,재송동,,973-50,"센텀시티1,2지점",유,7,19,101,129.1222842,35.18185982,"센텀시티1,2지점"
262,해운대구,재송동,,1199,센텀시티10지점,유,9,16,140,129.1258171,35.17463151,센텀시티10지점
263,해운대구,재송동,,1199,센텀시티10지점,유,8,26,202,129.1261639,35.17465878,센텀시티10지점
264,해운대구,재송동,,1199,센텀시티10지점,유,8,14,117,129.1262615,35.17487392,센텀시티10지점
258,해운대구,우동,,1470,센텀시티12지점,유,21,14,220,129.128913,35.17330101,센텀시티12지점
259,해운대구,우동,,1470,센텀시티12지점,유,8,17,139,129.1288441,35.17307038,센텀시티12지점
260,해운대구,우동,,1470,센텀시티12지점,유,14,29,225,129.1291833,35.17310653,센텀시티12지점
261,해운대구,우동,,1470,센텀시티12지점,유,8,17,136,129.1292937,35.173313,센텀시티12지점
255,해운대구,우동,,1467,"센텀시티18,38지점",유,8,11,89,129.1275653,35.17220691,"센텀시티18,38지점"
256,해운대구,우동,,1467,"센텀시티18,38지점",유,9,17,92,129.1275732,35.17236759,"센텀시티18,38지점"
257,해운대구,우동,,1467,"센텀시티18,38지점",유,8,11,90,129.1272936,35.17243545,"센텀시티18,38지점"
253,해운대구,우동,,1488,센텀시티19지점,유,8,16,123,129.1323656,35.17128655,센텀시티19지점
254,해운대구,우동,,1488,센텀시티19지점,유,6,17,103,129.1325772,35.17104331,센텀시티19지점
251,해운대구,우동,,1514,센텀시티28지점,유,9,13,92,129.1323868,35.16702968,센텀시티28지점
252,해운대구,우동,,1515,센텀시티28지점,유,8,11,89,129.1326644,35.16714963,센텀시티28지점
250,해운대구,우동,,1514,센텀시티29지점,유,8,11,89,129.1313177,35.16658493,센텀시티29지점
283,해운대구,재송동,,1494,"센텀시티34,35지점",유,4,4,16,129.1241862,35.17365936,"센텀시티34,35지점"
